month,sido,sigungu,degree,gender,count
202603,서울특별시,동작구,심하지 않은 장애,여자,3962
202603,서울특별시,관악구,심한 장애,남자,4121
202603,서울특별시,관악구,심한 장애,여자,2751
202603,서울특별시,관악구,심하지 않은 장애,남자,7436
202603,서울특별시,관악구,심하지 않은 장애,여자,5655
202603,서울특별시,서초구,심한 장애,남자,2408
202603,서울특별시,서초구,심한 장애,여자,1572
202603,서울특별시,서초구,심하지 않은 장애,남자,3601
202603,서울특별시,서초구,심하지 않은 장애,여자,2610
202603,서울특별시,강남구,심한 장애,남자,3950
202603,서울특별시,강남구,심한 장애,여자,2599
202603,서울특별시,강남구,심하지 않은 장애,남자,5102
202603,서울특별시,강남구,심하지 않은 장애,여자,3832
202603,서울특별시,송파구,심한 장애,남자,4713
202603,서울특별시,송파구,심한 장애,여자,2857
202603,서울특별시,송파구,심하지 않은 장애,남자,7305
202603,서울특별시,송파구,심하지 않은 장애,여자,5320
202603,서울특별시,강동구,심한 장애,남자,4519
202603,서울특별시,강동구,심한 장애,여자,2700
202603,서울특별시,강동구,심하지 않은 장애,남자,7108
202603,서울특별시,강동구,심하지 않은 장애,여자,5077
202603,부산광역시,중구,심한 장애,남자,488
202603,부산광역시,중구,심한 장애,여자,319
202603,부산광역시,중구,심하지 않은 장애,남자,895
202603,부산광역시,중구,심하지 않은 장애,여자,704
202603,부산광역시,서구,심한 장애,남자,1452
202603,부산광역시,서구,심한 장애,여자,939
202603,부산광역시,서구,심하지 않은 장애,남자,2298
202603,부산광역시,서구,심하지 않은 장애,여자,1771
202603,부산광역시,동구,심한 장애,남자,1236
202603,부산광역시,동구,심한 장애,여자,740
202603,부산광역시,동구,심하지 않은 장애,남자,2033
202603,부산광역시,동구,심하지 않은 장애,여자,1726
202603,부산광역시,영도구,심한 장애,남자,1892
202603,부산광역시,영도구,심한 장애,여자,1358
202603,부산광역시,영도구,심하지 않은 장애,남자,2844
202603,부산광역시,영도구,심하지 않은 장애,여자,2249
202603,부산광역시,부산진구,심한 장애,남자,4033
202603,부산광역시,부산진구,심한 장애,여자,2612
202603,부산광역시,부산진구,심하지 않은 장애,남자,6918
202603,부산광역시,부산진구,심하지 않은 장애,여자,5124
202603,부산광역시,동래구,심한 장애,남자,2695
202603,부산광역시,동래구,심한 장애,여자,1675
202603,부산광역시,동래구,심하지 않은 장애,남자,4370
202603,부산광역시,동래구,심하지 않은 장애,여자,3244
202603,부산광역시,남구,심한 장애,남자,2868
202603,부산광역시,남구,심한 장애,여자,1785
202603,부산광역시,남구,심하지 않은 장애,남자,4662
202603,부산광역시,남구,심하지 않은 장애,여자,3284
202603,부산광역시,북구,심한 장애,남자,3781
202603,부산광역시,북구,심한 장애,여자,2396
202603,부산광역시,북구,심하지 않은 장애,남자,5633
202603,부산광역시,북구,심하지 않은 장애,여자,3950
202603,부산광역시,해운대구,심한 장애,남자,3864
202603,부산광역시,해운대구,심한 장애,여자,2573
202603,부산광역시,해운대구,심하지 않은 장애,남자,6123
202603,부산광역시,해운대구,심하지 않은 장애,여자,4672
202603,부산광역시,사하구,심한 장애,남자,3950
202603,부산광역시,사하구,심한 장애,여자,2751
202603,부산광역시,사하구,심하지 않은 장애,남자,6471
202603,부산광역시,사하구,심하지 않은 장애,여자,4525
202603,부산광역시,금정구,심한 장애,남자,2467
202603,부산광역시,금정구,심한 장애,여자,1629
202603,부산광역시,금정구,심하지 않은 장애,남자,4063
202603,부산광역시,금정구,심하지 않은 장애,여자,3048
202603,부산광역시,강서구,심한 장애,남자,1279
202603,부산광역시,강서구,심한 장애,여자,739
202603,부산광역시,강서구,심하지 않은 장애,남자,2092
202603,부산광역시,강서구,심하지 않은 장애,여자,1311
202603,부산광역시,연제구,심한 장애,남자,2176
202603,부산광역시,연제구,심한 장애,여자,1479
202603,부산광역시,연제구,심하지 않은 장애,남자,3637
202603,부산광역시,연제구,심하지 않은 장애,여자,2793
202603,부산광역시,수영구,심한 장애,남자,1729
202603,부산광역시,수영구,심한 장애,여자,1263
202603,부산광역시,수영구,심하지 않은 장애,남자,2821
202603,부산광역시,수영구,심하지 않은 장애,여자,2232
202603,부산광역시,사상구,심한 장애,남자,3138
202603,부산광역시,사상구,심한 장애,여자,2004
202603,부산광역시,사상구,심하지 않은 장애,남자,4877
202603,부산광역시,사상구,심하지 않은 장애,여자,3148
202603,부산광역시,기장군,심한 장애,남자,2025
202603,부산광역시,기장군,심한 장애,여자,1324
202603,부산광역시,기장군,심하지 않은 장애,남자,3045
202603,부산광역시,기장군,심하지 않은 장애,여자,2271
202603,대구광역시,중구,심한 장애,남자,839
202603,대구광역시,중구,심한 장애,여자,664
202603,대구광역시,중구,심하지 않은 장애,남자,1539
202603,대구광역시,중구,심하지 않은 장애,여자,1258
202603,대구광역시,동구,심한 장애,남자,4427
202603,대구광역시,동구,심한 장애,여자,2868
202603,대구광역시,동구,심하지 않은 장애,남자,7509
202603,대구광역시,동구,심하지 않은 장애,여자,6010
202603,대구광역시,서구,심한 장애,남자,2380
202603,대구광역시,서구,심한 장애,여자,1565
202603,대구광역시,서구,심하지 않은 장애,남자,4516
202603,대구광역시,서구,심하지 않은 장애,여자,3487
202603,대구광역시,남구,심한 장애,남자,1807
202603,대구광역시,남구,심한 장애,여자,1321
202603,대구광역시,남구,심하지 않은 장애,남자,3378
202603,대구광역시,남구,심하지 않은 장애,여자,2757
202603,대구광역시,북구,심한 장애,남자,4735
202603,대구광역시,북구,심한 장애,여자,3184
202603,대구광역시,북구,심하지 않은 장애,남자,8522
202603,대구광역시,북구,심하지 않은 장애,여자,6035
202603,대구광역시,수성구,심한 장애,남자,3838
202603,대구광역시,수성구,심한 장애,여자,2778
202603,대구광역시,수성구,심하지 않은 장애,남자,6460
202603,대구광역시,수성구,심하지 않은 장애,여자,5023
202603,대구광역시,달서구,심한 장애,남자,6343
202603,대구광역시,달서구,심한 장애,여자,4143
202603,대구광역시,달서구,심하지 않은 장애,남자,10207
202603,대구광역시,달서구,심하지 않은 장애,여자,7612
202603,대구광역시,달성군,심한 장애,남자,2893
202603,대구광역시,달성군,심한 장애,여자,1966
202603,대구광역시,달성군,심하지 않은 장애,남자,4830
202603,대구광역시,달성군,심하지 않은 장애,여자,3409
202603,대구광역시,군위군,심한 장애,남자,407
202603,대구광역시,군위군,심한 장애,여자,287
202603,대구광역시,군위군,심하지 않은 장애,남자,973
202603,대구광역시,군위군,심하지 않은 장애,여자,882
202603,인천광역시,중구,심한 장애,남자,1457
202603,인천광역시,중구,심한 장애,여자,940
202603,인천광역시,중구,심하지 않은 장애,남자,2978
202603,인천광역시,중구,심하지 않은 장애,여자,1951
202603,인천광역시,동구,심한 장애,남자,889
202603,인천광역시,동구,심한 장애,여자,583
202603,인천광역시,동구,심하지 않은 장애,남자,1717
202603,인천광역시,동구,심하지 않은 장애,여자,1383
202603,인천광역시,미추홀구,심한 장애,남자,4762
202603,인천광역시,미추홀구,심한 장애,여자,3218
202603,인천광역시,미추홀구,심하지 않은 장애,남자,9411
202603,인천광역시,미추홀구,심하지 않은 장애,여자,6541
202603,인천광역시,연수구,심한 장애,남자,3250
202603,인천광역시,연수구,심한 장애,여자,2023
202603,인천광역시,연수구,심하지 않은 장애,남자,5391
202603,인천광역시,연수구,심하지 않은 장애,여자,3655
202603,인천광역시,남동구,심한 장애,남자,6014
202603,인천광역시,남동구,심한 장애,여자,3857
202603,인천광역시,남동구,심하지 않은 장애,남자,9808
202603,인천광역시,남동구,심하지 않은 장애,여자,7248
202603,인천광역시,부평구,심한 장애,남자,5993
202603,인천광역시,부평구,심한 장애,여자,4037
202603,인천광역시,부평구,심하지 않은 장애,남자,9839
202603,인천광역시,부평구,심하지 않은 장애,여자,7377
202603,인천광역시,계양구,심한 장애,남자,3120
202603,인천광역시,계양구,심한 장애,여자,2072
202603,인천광역시,계양구,심하지 않은 장애,남자,5647
202603,인천광역시,계양구,심하지 않은 장애,여자,3920
202603,인천광역시,서구,심한 장애,남자,5757
202603,인천광역시,서구,심한 장애,여자,3870
202603,인천광역시,서구,심하지 않은 장애,남자,10709
202603,인천광역시,서구,심하지 않은 장애,여자,6795
202603,인천광역시,강화군,심한 장애,남자,1244
202603,인천광역시,강화군,심한 장애,여자,832
202603,인천광역시,강화군,심하지 않은 장애,남자,2066
202603,인천광역시,강화군,심하지 않은 장애,여자,1643
202603,인천광역시,옹진군,심한 장애,남자,317
202603,인천광역시,옹진군,심한 장애,여자,175
202603,인천광역시,옹진군,심하지 않은 장애,남자,620
202603,인천광역시,옹진군,심하지 않은 장애,여자,446
202603,광주광역시,동구,심한 장애,남자,1218
202603,광주광역시,동구,심한 장애,여자,881
202603,광주광역시,동구,심하지 않은 장애,남자,1935
202603,광주광역시,동구,심하지 않은 장애,여자,1504
202603,광주광역시,서구,심한 장애,남자,3108
202603,광주광역시,서구,심한 장애,여자,2105
202603,광주광역시,서구,심하지 않은 장애,남자,4497
202603,광주광역시,서구,심하지 않은 장애,여자,3511
202603,광주광역시,남구,심한 장애,남자,2417
202603,광주광역시,남구,심한 장애,여자,1944
202603,광주광역시,남구,심하지 않은 장애,남자,3542
202603,광주광역시,남구,심하지 않은 장애,여자,3046
202603,광주광역시,북구,심한 장애,남자,5097
202603,광주광역시,북구,심한 장애,여자,3554
202603,광주광역시,북구,심하지 않은 장애,남자,7191
202603,광주광역시,북구,심하지 않은 장애,여자,5678
202603,광주광역시,광산구,심한 장애,남자,4321
202603,광주광역시,광산구,심한 장애,여자,2895
202603,광주광역시,광산구,심하지 않은 장애,남자,5955
202603,광주광역시,광산구,심하지 않은 장애,여자,4299
202603,대전광역시,동구,심한 장애,남자,3378
202603,대전광역시,동구,심한 장애,여자,2200
202603,대전광역시,동구,심하지 않은 장애,남자,4927
202603,대전광역시,동구,심하지 않은 장애,여자,3551
202603,대전광역시,중구,심한 장애,남자,3138
202603,대전광역시,중구,심한 장애,여자,2063
202603,대전광역시,중구,심하지 않은 장애,남자,4731
202603,대전광역시,중구,심하지 않은 장애,여자,3639
202603,대전광역시,서구,심한 장애,남자,4685
202603,대전광역시,서구,심한 장애,여자,3227
202603,대전광역시,서구,심하지 않은 장애,남자,7092
202603,대전광역시,서구,심하지 않은 장애,여자,5247
202603,대전광역시,유성구,심한 장애,남자,3005
202603,대전광역시,유성구,심한 장애,여자,1927
202603,대전광역시,유성구,심하지 않은 장애,남자,4467
202603,대전광역시,유성구,심하지 않은 장애,여자,3149
202603,대전광역시,대덕구,심한 장애,남자,2544
202603,대전광역시,대덕구,심한 장애,여자,1738
202603,대전광역시,대덕구,심하지 않은 장애,남자,3694
202603,대전광역시,대덕구,심하지 않은 장애,여자,2662
202603,울산광역시,중구,심한 장애,남자,2159
202603,울산광역시,중구,심한 장애,여자,1426
202603,울산광역시,중구,심하지 않은 장애,남자,4112
202603,울산광역시,중구,심하지 않은 장애,여자,2773
202603,울산광역시,남구,심한 장애,남자,2868
202603,울산광역시,남구,심한 장애,여자,1748
202603,울산광역시,남구,심하지 않은 장애,남자,4917
202603,울산광역시,남구,심하지 않은 장애,여자,3133
202603,울산광역시,동구,심한 장애,남자,1657
202603,울산광역시,동구,심한 장애,여자,1052
202603,울산광역시,동구,심하지 않은 장애,남자,2792
202603,울산광역시,동구,심하지 않은 장애,여자,1815
202603,울산광역시,북구,심한 장애,남자,2133
202603,울산광역시,북구,심한 장애,여자,1302
202603,울산광역시,북구,심하지 않은 장애,남자,3348
202603,울산광역시,북구,심하지 않은 장애,여자,2034
202603,울산광역시,울주군,심한 장애,남자,2681
202603,울산광역시,울주군,심한 장애,여자,1844
202603,울산광역시,울주군,심하지 않은 장애,남자,4241
202603,울산광역시,울주군,심하지 않은 장애,여자,2857
202603,세종특별자치시,세종특별자치시,심한 장애,남자,3126
202603,세종특별자치시,세종특별자치시,심한 장애,여자,1886
202603,세종특별자치시,세종특별자치시,심하지 않은 장애,남자,4746
202603,세종특별자치시,세종특별자치시,심하지 않은 장애,여자,3195
202603,경기도,수원시,심한 장애,남자,9890
202603,경기도,수원시,심한 장애,여자,6572
202603,경기도,수원시,심하지 않은 장애,남자,16474
202603,경기도,수원시,심하지 않은 장애,여자,11708
202603,경기도,성남시,심한 장애,남자,7811
202603,경기도,성남시,심한 장애,여자,5229
202603,경기도,성남시,심하지 않은 장애,남자,12862
202603,경기도,성남시,심하지 않은 장애,여자,9577
202603,경기도,의정부시,심한 장애,남자,4789
202603,경기도,의정부시,심한 장애,여자,3299
202603,경기도,의정부시,심하지 않은 장애,남자,8146
202603,경기도,의정부시,심하지 않은 장애,여자,6128
202603,경기도,안양시,심한 장애,남자,4487
202603,경기도,안양시,심한 장애,여자,2954
202603,경기도,안양시,심하지 않은 장애,남자,8429
202603,경기도,안양시,심하지 않은 장애,여자,6095
202603,경기도,부천시,심한 장애,남자,8326
202603,경기도,부천시,심한 장애,여자,5347
202603,경기도,부천시,심하지 않은 장애,남자,14188
202603,경기도,부천시,심하지 않은 장애,여자,9469
202603,경기도,광명시,심한 장애,남자,2795
202603,경기도,광명시,심한 장애,여자,1818
202603,경기도,광명시,심하지 않은 장애,남자,4685
202603,경기도,광명시,심하지 않은 장애,여자,3309
202603,경기도,평택시,심한 장애,남자,5544
202603,경기도,평택시,심한 장애,여자,3777
202603,경기도,평택시,심하지 않은 장애,남자,10301
202603,경기도,평택시,심하지 않은 장애,여자,6801
202603,경기도,동두천시,심한 장애,남자,1468
202603,경기도,동두천시,심한 장애,여자,1024
202603,경기도,동두천시,심하지 않은 장애,남자,2094
202603,경기도,동두천시,심하지 않은 장애,여자,1641
202603,경기도,안산시,심한 장애,남자,7251
202603,경기도,안산시,심한 장애,여자,4608
202603,경기도,안산시,심하지 않은 장애,남자,13061
202603,경기도,안산시,심하지 않은 장애,여자,8276
202603,경기도,고양시,심한 장애,남자,9323
202603,경기도,고양시,심한 장애,여자,6224
202603,경기도,고양시,심하지 않은 장애,남자,14743
202603,경기도,고양시,심하지 않은 장애,여자,11596
202603,경기도,과천시,심한 장애,남자,518
202603,경기도,과천시,심한 장애,여자,339
202603,경기도,과천시,심하지 않은 장애,남자,834
202603,경기도,과천시,심하지 않은 장애,여자,623
202603,경기도,구리시,심한 장애,남자,1802
202603,경기도,구리시,심한 장애,여자,1113
202603,경기도,구리시,심하지 않은 장애,남자,3291
202603,경기도,구리시,심하지 않은 장애,여자,2280
202603,경기도,남양주시,심한 장애,남자,7036
202603,경기도,남양주시,심한 장애,여자,4503
202603,경기도,남양주시,심하지 않은 장애,남자,12719
202603,경기도,남양주시,심하지 않은 장애,여자,9005
202603,경기도,오산시,심한 장애,남자,2281
202603,경기도,오산시,심한 장애,여자,1501
202603,경기도,오산시,심하지 않은 장애,남자,3597
202603,경기도,오산시,심하지 않은 장애,여자,2278
202603,경기도,시흥시,심한 장애,남자,4914
202603,경기도,시흥시,심한 장애,여자,2996
202603,경기도,시흥시,심하지 않은 장애,남자,9172
202603,경기도,시흥시,심하지 않은 장애,여자,5483
202603,경기도,군포시,심한 장애,남자,2471
202603,경기도,군포시,심한 장애,여자,1568
202603,경기도,군포시,심하지 않은 장애,남자,4369
202603,경기도,군포시,심하지 않은 장애,여자,3189
202603,경기도,의왕시,심한 장애,남자,1312
202603,경기도,의왕시,심한 장애,여자,878
202603,경기도,의왕시,심하지 않은 장애,남자,2521
202603,경기도,의왕시,심하지 않은 장애,여자,1839
202603,경기도,하남시,심한 장애,남자,2552
202603,경기도,하남시,심한 장애,여자,1651
202603,경기도,하남시,심하지 않은 장애,남자,4568
202603,경기도,하남시,심하지 않은 장애,여자,3184
202603,경기도,용인시,심한 장애,남자,8112
202603,경기도,용인시,심한 장애,여자,5827
202603,경기도,용인시,심하지 않은 장애,남자,14100
202603,경기도,용인시,심하지 않은 장애,여자,10138
202603,경기도,파주시,심한 장애,남자,5382
202603,경기도,파주시,심한 장애,여자,3503
202603,경기도,파주시,심하지 않은 장애,남자,8595
202603,경기도,파주시,심하지 않은 장애,여자,6143
202603,경기도,이천시,심한 장애,남자,2681
202603,경기도,이천시,심한 장애,여자,1696
202603,경기도,이천시,심하지 않은 장애,남자,3932
202603,경기도,이천시,심하지 않은 장애,여자,2595
202603,경기도,안성시,심한 장애,남자,2611
202603,경기도,안성시,심한 장애,여자,1659
202603,경기도,안성시,심하지 않은 장애,남자,4190
202603,경기도,안성시,심하지 않은 장애,여자,2815
202603,경기도,김포시,심한 장애,남자,4213
202603,경기도,김포시,심한 장애,여자,2543
202603,경기도,김포시,심하지 않은 장애,남자,7378
202603,경기도,김포시,심하지 않은 장애,여자,4833
202603,경기도,화성시,심한 장애,남자,7377
202603,경기도,화성시,심한 장애,여자,4588
202603,경기도,화성시,심하지 않은 장애,남자,13378
202603,경기도,화성시,심하지 않은 장애,여자,8032
202603,경기도,광주시,심한 장애,남자,3912
202603,경기도,광주시,심한 장애,여자,2455
202603,경기도,광주시,심하지 않은 장애,남자,7047
202603,경기도,광주시,심하지 않은 장애,여자,4450
202603,경기도,양주시,심한 장애,남자,3252
202603,경기도,양주시,심한 장애,여자,2194
202603,경기도,양주시,심하지 않은 장애,남자,5447
202603,경기도,양주시,심하지 않은 장애,여자,3663
202603,경기도,포천시,심한 장애,남자,2250
202603,경기도,포천시,심한 장애,여자,1434
202603,경기도,포천시,심하지 않은 장애,남자,3951
202603,경기도,포천시,심하지 않은 장애,여자,2583
202603,경기도,여주시,심한 장애,남자,1848
202603,경기도,여주시,심한 장애,여자,1149
202603,경기도,여주시,심하지 않은 장애,남자,2654
202603,경기도,여주시,심하지 않은 장애,여자,1843
202603,경기도,연천군,심한 장애,남자,702
202603,경기도,연천군,심한 장애,여자,446
202603,경기도,연천군,심하지 않은 장애,남자,1273
202603,경기도,연천군,심하지 않은 장애,여자,972
202603,경기도,가평군,심한 장애,남자,1219
202603,경기도,가평군,심한 장애,여자,815
202603,경기도,가평군,심하지 않은 장애,남자,1727
202603,경기도,가평군,심하지 않은 장애,여자,1236
202603,경기도,양평군,심한 장애,남자,1897
202603,경기도,양평군,심한 장애,여자,1225
202603,경기도,양평군,심하지 않은 장애,남자,3064
202603,경기도,양평군,심하지 않은 장애,여자,2199
202603,충청북도,청주시,심한 장애,남자,9541
202603,충청북도,청주시,심한 장애,여자,6461
202603,충청북도,청주시,심하지 않은 장애,남자,14000
202603,충청북도,청주시,심하지 않은 장애,여자,10304
202603,충청북도,충주시,심한 장애,남자,2947
202603,충청북도,충주시,심한 장애,여자,2040
202603,충청북도,충주시,심하지 않은 장애,남자,4637
202603,충청북도,충주시,심하지 않은 장애,여자,3586
202603,충청북도,제천시,심한 장애,남자,2312
202603,충청북도,제천시,심한 장애,여자,1476
202603,충청북도,제천시,심하지 않은 장애,남자,3673
202603,충청북도,제천시,심하지 않은 장애,여자,2746
202603,충청북도,보은군,심한 장애,남자,657
202603,충청북도,보은군,심한 장애,여자,395
202603,충청북도,보은군,심하지 않은 장애,남자,1096
202603,충청북도,보은군,심하지 않은 장애,여자,905
202603,충청북도,옥천군,심한 장애,남자,1072
202603,충청북도,옥천군,심한 장애,여자,751
202603,충청북도,옥천군,심하지 않은 장애,남자,1661
202603,충청북도,옥천군,심하지 않은 장애,여자,1420
202603,충청북도,영동군,심한 장애,남자,765
202603,충청북도,영동군,심한 장애,여자,590
202603,충청북도,영동군,심하지 않은 장애,남자,1504
202603,충청북도,영동군,심하지 않은 장애,여자,1231
202603,충청북도,증평군,심한 장애,남자,601
202603,충청북도,증평군,심한 장애,여자,373
202603,충청북도,증평군,심하지 않은 장애,남자,813
202603,충청북도,증평군,심하지 않은 장애,여자,611
202603,충청북도,진천군,심한 장애,남자,981
202603,충청북도,진천군,심한 장애,여자,680
202603,충청북도,진천군,심하지 않은 장애,남자,1662
202603,충청북도,진천군,심하지 않은 장애,여자,1202
202603,충청북도,괴산군,심한 장애,남자,692
202603,충청북도,괴산군,심한 장애,여자,517
202603,충청북도,괴산군,심하지 않은 장애,남자,1261
202603,충청북도,괴산군,심하지 않은 장애,여자,1043
202603,충청북도,음성군,심한 장애,남자,1883
202603,충청북도,음성군,심한 장애,여자,1311
202603,충청북도,음성군,심하지 않은 장애,남자,2453
202603,충청북도,음성군,심하지 않은 장애,여자,1589
202603,충청북도,단양군,심한 장애,남자,524
202603,충청북도,단양군,심한 장애,여자,343
202603,충청북도,단양군,심하지 않은 장애,남자,951
202603,충청북도,단양군,심하지 않은 장애,여자,728
202603,충청남도,천안시,심한 장애,남자,6474
202603,충청남도,천안시,심한 장애,여자,4455
202603,충청남도,천안시,심하지 않은 장애,남자,10228
202603,충청남도,천안시,심하지 않은 장애,여자,6660
202603,충청남도,공주시,심한 장애,남자,2006
202603,충청남도,공주시,심한 장애,여자,1366
202603,충청남도,공주시,심하지 않은 장애,남자,2831
202603,충청남도,공주시,심하지 않은 장애,여자,2236
202603,충청남도,보령시,심한 장애,남자,1962
202603,충청남도,보령시,심한 장애,여자,1226
202603,충청남도,보령시,심하지 않은 장애,남자,2825
202603,충청남도,보령시,심하지 않은 장애,여자,2330
202603,충청남도,아산시,심한 장애,남자,3851
202603,충청남도,아산시,심한 장애,여자,2494
202603,충청남도,아산시,심하지 않은 장애,남자,6064
202603,충청남도,아산시,심하지 않은 장애,여자,4242
202603,충청남도,서산시,심한 장애,남자,2127
202603,충청남도,서산시,심한 장애,여자,1430
202603,충청남도,서산시,심하지 않은 장애,남자,3894
202603,충청남도,서산시,심하지 않은 장애,여자,3050
202603,충청남도,논산시,심한 장애,남자,2186
202603,충청남도,논산시,심한 장애,여자,1644
202603,충청남도,논산시,심하지 않은 장애,남자,3232
202603,충청남도,논산시,심하지 않은 장애,여자,2653
202603,충청남도,계룡시,심한 장애,남자,362
202603,충청남도,계룡시,심한 장애,여자,253
202603,충청남도,계룡시,심하지 않은 장애,남자,642
202603,충청남도,계룡시,심하지 않은 장애,여자,499
202603,충청남도,당진시,심한 장애,남자,2150
202603,충청남도,당진시,심한 장애,여자,1429
202603,충청남도,당진시,심하지 않은 장애,남자,4221
202603,충청남도,당진시,심하지 않은 장애,여자,2840
202603,충청남도,금산군,심한 장애,남자,908
202603,충청남도,금산군,심한 장애,여자,571
202603,충청남도,금산군,심하지 않은 장애,남자,1539
202603,충청남도,금산군,심하지 않은 장애,여자,1375
202603,충청남도,부여군,심한 장애,남자,1392
202603,충청남도,부여군,심한 장애,여자,935
202603,충청남도,부여군,심하지 않은 장애,남자,2208
202603,충청남도,부여군,심하지 않은 장애,여자,1961
202603,충청남도,서천군,심한 장애,남자,1026
202603,충청남도,서천군,심한 장애,여자,694
202603,충청남도,서천군,심하지 않은 장애,남자,1780
202603,충청남도,서천군,심하지 않은 장애,여자,1649
202603,충청남도,청양군,심한 장애,남자,559
202603,충청남도,청양군,심한 장애,여자,404
202603,충청남도,청양군,심하지 않은 장애,남자,1039
202603,충청남도,청양군,심하지 않은 장애,여자,1014
202603,충청남도,홍성군,심한 장애,남자,1542
202603,충청남도,홍성군,심한 장애,여자,1024
202603,충청남도,홍성군,심하지 않은 장애,남자,2567
202603,충청남도,홍성군,심하지 않은 장애,여자,2115
202603,충청남도,예산군,심한 장애,남자,1327
202603,충청남도,예산군,심한 장애,여자,976
202603,충청남도,예산군,심하지 않은 장애,남자,2590
202603,충청남도,예산군,심하지 않은 장애,여자,2338
202603,충청남도,태안군,심한 장애,남자,953
202603,충청남도,태안군,심한 장애,여자,664
202603,충청남도,태안군,심하지 않은 장애,남자,1917
202603,충청남도,태안군,심하지 않은 장애,여자,1624
202603,전라북도,전주시,심한 장애,남자,1
202603,전라북도,임실군,심하지 않은 장애,여자,1
202603,전라북도,부안군,심하지 않은 장애,남자,2
202603,전라남도,목포시,심한 장애,남자,3044
202603,전라남도,목포시,심한 장애,여자,2114
202603,전라남도,목포시,심하지 않은 장애,남자,4304
202603,전라남도,목포시,심하지 않은 장애,여자,3807
202603,전라남도,여수시,심한 장애,남자,3623
202603,전라남도,여수시,심한 장애,여자,2460
202603,전라남도,여수시,심하지 않은 장애,남자,5815
202603,전라남도,여수시,심하지 않은 장애,여자,5052
202603,전라남도,순천시,심한 장애,남자,3208
202603,전라남도,순천시,심한 장애,여자,2285
202603,전라남도,순천시,심하지 않은 장애,남자,5519
202603,전라남도,순천시,심하지 않은 장애,여자,4296
202603,전라남도,나주시,심한 장애,남자,1904
202603,전라남도,나주시,심한 장애,여자,1364
202603,전라남도,나주시,심하지 않은 장애,남자,2497
202603,전라남도,나주시,심하지 않은 장애,여자,2339
202603,전라남도,광양시,심한 장애,남자,1729
202603,전라남도,광양시,심한 장애,여자,1136
202603,전라남도,광양시,심하지 않은 장애,남자,2828
202603,전라남도,광양시,심하지 않은 장애,여자,2204
202603,전라남도,담양군,심한 장애,남자,807
202603,전라남도,담양군,심한 장애,여자,576
202603,전라남도,담양군,심하지 않은 장애,남자,1305
202603,전라남도,담양군,심하지 않은 장애,여자,1168
202603,전라남도,곡성군,심한 장애,남자,555
202603,전라남도,곡성군,심한 장애,여자,464
202603,전라남도,곡성군,심하지 않은 장애,남자,975
202603,전라남도,곡성군,심하지 않은 장애,여자,1025
202603,전라남도,구례군,심한 장애,남자,466
202603,전라남도,구례군,심한 장애,여자,340
202603,전라남도,구례군,심하지 않은 장애,남자,886
202603,전라남도,구례군,심하지 않은 장애,여자,818
202603,전라남도,고흥군,심한 장애,남자,1355
202603,전라남도,고흥군,심한 장애,여자,907
202603,전라남도,고흥군,심하지 않은 장애,남자,2150
202603,전라남도,고흥군,심하지 않은 장애,여자,2343
202603,전라남도,보성군,심한 장애,남자,758
202603,전라남도,보성군,심한 장애,여자,612
202603,전라남도,보성군,심하지 않은 장애,남자,1340
202603,전라남도,보성군,심하지 않은 장애,여자,1341
202603,전라남도,화순군,심한 장애,남자,1006
202603,전라남도,화순군,심한 장애,여자,716
202603,전라남도,화순군,심하지 않은 장애,남자,1715
202603,전라남도,화순군,심하지 않은 장애,여자,1572
202603,전라남도,장흥군,심한 장애,남자,740
202603,전라남도,장흥군,심한 장애,여자,568
202603,전라남도,장흥군,심하지 않은 장애,남자,1031
202603,전라남도,장흥군,심하지 않은 장애,여자,1167
202603,전라남도,강진군,심한 장애,남자,588
202603,전라남도,강진군,심한 장애,여자,437
202603,전라남도,강진군,심하지 않은 장애,남자,936
202603,전라남도,강진군,심하지 않은 장애,여자,1040
202603,전라남도,해남군,심한 장애,남자,1340
202603,전라남도,해남군,심한 장애,여자,896
202603,전라남도,해남군,심하지 않은 장애,남자,1942
202603,전라남도,해남군,심하지 않은 장애,여자,1817
202603,전라남도,영암군,심한 장애,남자,891
202603,전라남도,영암군,심한 장애,여자,678
202603,전라남도,영암군,심하지 않은 장애,남자,1467
202603,전라남도,영암군,심하지 않은 장애,여자,1390
202603,전라남도,무안군,심한 장애,남자,1397
202603,전라남도,무안군,심한 장애,여자,978
202603,전라남도,무안군,심하지 않은 장애,남자,1901
202603,전라남도,무안군,심하지 않은 장애,여자,1731
202603,전라남도,함평군,심한 장애,남자,685
202603,전라남도,함평군,심한 장애,여자,532
202603,전라남도,함평군,심하지 않은 장애,남자,1076
202603,전라남도,함평군,심하지 않은 장애,여자,1150
202603,전라남도,영광군,심한 장애,남자,991
202603,전라남도,영광군,심한 장애,여자,727
202603,전라남도,영광군,심하지 않은 장애,남자,1472
202603,전라남도,영광군,심하지 않은 장애,여자,1650
202603,전라남도,장성군,심한 장애,남자,750
202603,전라남도,장성군,심한 장애,여자,553
202603,전라남도,장성군,심하지 않은 장애,남자,1253
202603,전라남도,장성군,심하지 않은 장애,여자,1144
202603,전라남도,완도군,심한 장애,남자,847
202603,전라남도,완도군,심한 장애,여자,536
202603,전라남도,완도군,심하지 않은 장애,남자,1345
202603,전라남도,완도군,심하지 않은 장애,여자,1445
202603,전라남도,진도군,심한 장애,남자,584
